ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-10-17,l827898,139 Bernard Ave,Bernard Ave,Devonsleigh,Richmond Hill,$1235000,3 baths,4 beds,https://richmond-hill.listing.ca/139-bernard-ave.N4889894.htm#1-fs
2020-10-17,l827704,75 Weldrick Rd 849,Weldrick Rd,Observatory,Richmond Hill,$518800,2 baths,2 beds,https://richmond-hill.listing.ca/75-weldrick-rd-849.N4890057.htm#1-ft
2020-10-17,l827693,8763 Bayview Ave 229,Bayview Ave,Doncrest,Richmond Hill,$649999,2 baths,2+1 beds,https://richmond-hill.listing.ca/8763-bayview-ave-229.N4889821.htm#1-fu
2020-10-17,l827691,11611 Yonge St 628,Yonge St,Jefferson,Richmond Hill,$475800,1 baths,1 beds,https://richmond-hill.listing.ca/11611-yonge-st-628.N4889779.htm#1-fv
2020-10-17,l827373,300 Skopit Rd,Skopit Rd,Crosby,Richmond Hill,$1195000,2 baths,3+1 beds,https://richmond-hill.listing.ca/300-skopit-rd.N4889129.htm#1-fw
2020-10-17,l827216,309 Major Mackenzie Dr 821,Major Mackenzie Dr,Harding,Richmond Hill,$615000,2 baths,2+1 beds,https://richmond-hill.listing.ca/309-major-mackenzie-dr-821.N4889304.htm#1-fx
2020-10-17,l826598,152 Pemberton Rd,Pemberton Rd,North Richvale,Richmond Hill,$1949800,5 baths,4 beds,https://richmond-hill.listing.ca/152-pemberton-rd.N4888504.htm#1-fy
2020-10-17,l826577,41 Bellflower Lane,Bellflower Lane,Oak Ridges Lake Wilcox,Richmond Hill,$974900,3 baths,3 beds,https://richmond-hill.listing.ca/41-bellflower-lane.N4888311.htm#1-fz
2020-10-17,l826565,87 Thornapple Lane,Thornapple Lane,Oak Ridges Lake Wilcox,Richmond Hill,$1009900,3 baths,4 beds,https://richmond-hill.listing.ca/87-thornapple-lane.N4888222.htm#1-g0
2020-10-17,l826536,22 Philips Lake Crt,Philips Lake Crt,Jefferson,Richmond Hill,$1963000,5 baths,4+1 beds,https://richmond-hill.listing.ca/22-philips-lake-crt.N4886821.htm#1-g1
2020-10-17,l825638,133 Garden Ave,Garden Ave,South Richvale,Richmond Hill,$2899000,6 baths,5 beds,https://richmond-hill.listing.ca/133-garden-ave.N4887343.htm#1-g2
2020-10-17,l825238,6 Cortleigh Crt,Cortleigh Crt,Bayview Hill,Richmond Hill,$4680000,6 baths,5+2 beds,https://richmond-hill.listing.ca/6-cortleigh-crt.N4887020.htm#1-g3
2020-10-17,l825237,42 Routledge Dr,Routledge Dr,Oak Ridges,Richmond Hill,$2388000,4 baths,4+1 beds,https://richmond-hill.listing.ca/42-routledge-dr.N4887018.htm#1-g4
2020-10-17,l825232,155 Windrow St,Windrow St,Jefferson,Richmond Hill,$1188900,4 baths,4 beds,https://richmond-hill.listing.ca/155-windrow-st.N4886946.htm#1-g5
2020-10-17,l825228,8 Josie Dr,Josie Dr,North Richvale,Richmond Hill,$1938888,4 baths,5 beds,https://richmond-hill.listing.ca/8-josie-dr.N4886896.htm#1-g6
2020-10-17,l825213,109 Oxford St,Oxford St,Mill Pond,Richmond Hill,$2998777,6 baths,5 beds,https://richmond-hill.listing.ca/109-oxford-st.N4886769.htm#1-g7
2020-10-17,l825202,169 Wildwood Ave,Wildwood Ave,Oak Ridges Lake Wilcox,Richmond Hill,$1250000,3 baths,3 beds,https://richmond-hill.listing.ca/169-wildwood-ave.N4886568.htm#1-g8
2020-10-17,l825196,49 Puccini Dr,Puccini Dr,Oak Ridges,Richmond Hill,$2188000,5 baths,4 beds,https://richmond-hill.listing.ca/49-puccini-dr.N4886514.htm#1-g9
2020-10-17,l825184,56 Spruce Ave,Spruce Ave,South Richvale,Richmond Hill,$2900000,6 baths,4+1 beds,https://richmond-hill.listing.ca/56-spruce-ave.N4886381.htm#1-ga
2020-10-17,l824674,17 Birchbark Crt,Birchbark Crt,Jefferson,Richmond Hill,$2798800,6 baths,5+2 beds,https://richmond-hill.listing.ca/17-birchbark-crt.N4886139.htm#1-gb
2020-10-17,l824448,9199 Yonge St 517,Yonge St,Langstaff,Richmond Hill,$649000,2 baths,2 beds,https://richmond-hill.listing.ca/9199-yonge-st-517.N4886471.htm#1-gc
2020-10-17,l824445,9090 Yonge St 1508,Yonge St,South Richvale,Richmond Hill,$699000,2 baths,2 beds,https://richmond-hill.listing.ca/9090-yonge-st-1508.N4886325.htm#1-gd
2020-10-17,l823826,26 Brookwood Dr,Brookwood Dr,Devonsleigh,Richmond Hill,$1475000,4 baths,4 beds,https://richmond-hill.listing.ca/26-brookwood-dr.N4885219.htm#1-ge
2020-10-17,l823801,38 Kingmount Cres,Kingmount Cres,Bayview Hill,Richmond Hill,$2390000,4 baths,4 beds,https://richmond-hill.listing.ca/38-kingmount-cres.N4885014.htm#1-gf
2020-10-17,l823637,330 Red Maple Rd 514,Red Maple Rd,Langstaff,Richmond Hill,$449900,1 baths,1 beds,https://richmond-hill.listing.ca/330-red-maple-rd-514.N4885327.htm#1-gg
2020-10-17,l823313,44 Limerick St,Limerick St,Oak Ridges Lake Wilcox,Richmond Hill,$2249900,5 baths,4 beds,https://richmond-hill.listing.ca/44-limerick-st.N4884130.htm#1-gh
2020-10-17,l822854,35 Kevi Cres,Kevi Cres,Doncrest,Richmond Hill,$1990000,5 baths,4+1 beds,https://richmond-hill.listing.ca/35-kevi-cres.N4883855.htm#1-gi
2020-10-17,l822071,15 Brookwood Dr,Brookwood Dr,Devonsleigh,Richmond Hill,$1399000,4 baths,5+1 beds,https://richmond-hill.listing.ca/15-brookwood-dr.N4883047.htm#1-gj
2020-10-17,l822054,87 Silver Stream Ave,Silver Stream Ave,Rouge Woods,Richmond Hill,$1599000,5 baths,5 beds,https://richmond-hill.listing.ca/87-silver-stream-ave.N4882920.htm#1-gk
2020-10-17,l822037,107 Wildwood Ave,Wildwood Ave,Oak Ridges Lake Wilcox,Richmond Hill,$2388888,5 baths,4+1 beds,https://richmond-hill.listing.ca/107-wildwood-ave.N4882699.htm#1-gl
2020-10-17,l822032,12 Love Crt,Love Crt,Bayview Hill,Richmond Hill,$2180000,5 baths,5+1 beds,https://richmond-hill.listing.ca/12-love-crt.N4882621.htm#1-gm
2020-10-17,l821568,164 Olde Bayview Ave,Olde Bayview Ave,Oak Ridges Lake Wilcox,Richmond Hill,$879900,1 baths,3 beds,https://richmond-hill.listing.ca/164-olde-bayview-ave.N4882411.htm#1-gn
2020-10-17,l821377,26 Grovepark St,Grovepark St,Oak Ridges,Richmond Hill,$1870000,4 baths,4+2 beds,https://richmond-hill.listing.ca/26-grovepark-st.N4882148.htm#1-go
2020-10-17,l819885,48 Wilfred Crt,Wilfred Crt,Observatory,Richmond Hill,$2188000,5 baths,5+2 beds,https://richmond-hill.listing.ca/48-wilfred-crt.N4880336.htm#1-gp
2020-10-17,l819875,15 Heathmont Crt,Heathmont Crt,Jefferson,Richmond Hill,$958000,0 baths,0 beds,https://richmond-hill.listing.ca/15-heathmont-crt.N4880272.htm#1-gq
2020-10-17,l819685,9205 Yonge St 201,Yonge St,Langstaff,Richmond Hill,$648000,2 baths,2+1 beds,https://richmond-hill.listing.ca/9205-yonge-st-201.N4880380.htm#1-gr
2020-10-17,l819679,9471 Yonge St 205,Yonge St,North Richvale,Richmond Hill,$539000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9471-yonge-st-205.N4880323.htm#1-gs
2020-10-17,l819403,36 Kings Cross Ave,Kings Cross Ave,Bayview Hill,Richmond Hill,$2788000,7 baths,5+1 beds,https://richmond-hill.listing.ca/36-kings-cross-ave.N4879855.htm#1-gt
2020-10-17,l819400,92 Beaverton Rd,Beaverton Rd,Crosby,Richmond Hill,$1099000,2 baths,3+2 beds,https://richmond-hill.listing.ca/92-beaverton-rd.N4879830.htm#1-gu
2020-10-17,l819059,156 Duncan Rd,Duncan Rd,Langstaff,Richmond Hill,$4390000,3 baths,4 beds,https://richmond-hill.listing.ca/156-duncan-rd.N4879434.htm#1-gv
2020-10-17,l819019,364 Valleymede Dr,Valleymede Dr,Doncrest,Richmond Hill,$1499000,4 baths,4 beds,https://richmond-hill.listing.ca/364-valleymede-dr.N4879058.htm#1-gw
2020-10-17,l819009,453 Elgin Mills Rd,Elgin Mills Rd,Mill Pond,Richmond Hill,$2280000,5 baths,4+1 beds,https://richmond-hill.listing.ca/453-elgin-mills-rd.N4878936.htm#1-gx
2020-10-17,l818013,6 Cartier Cres,Cartier Cres,Crosby,Richmond Hill,$2488000,6 baths,4+1 beds,https://richmond-hill.listing.ca/6-cartier-cres.N4878063.htm#1-gy
2020-10-17,l817883,156 May Ave,May Ave,North Richvale,Richmond Hill,$2699000,4 baths,4 beds,https://richmond-hill.listing.ca/156-may-ave.N4877781.htm#1-gz
2020-10-17,l817344,370 Red Maple Rd 121,Red Maple Rd,Langstaff,Richmond Hill,$959000,3 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-121.N4877620.htm#1-h0
2020-10-17,l816991,6 Ronrisa Dr,Ronrisa Dr,Devonsleigh,Richmond Hill,$1379800,6 baths,4+2 beds,https://richmond-hill.listing.ca/6-ronrisa-dr.N4876876.htm#1-h1
2020-10-17,l816964,60 Major Mackenzie Dr,Major Mackenzie Dr,Mill Pond,Richmond Hill,$2198000,2 baths,2 beds,https://richmond-hill.listing.ca/60-major-mackenzie-dr.N4876533.htm#1-h2
2020-10-17,l816774,9618 Yonge St 319C,Yonge St,North Richvale,Richmond Hill,$610000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-319c.N4876701.htm#1-h3
2020-10-17,l816454,39 Edgar Ave,Edgar Ave,South Richvale,Richmond Hill,$3500000,3 baths,4 beds,https://richmond-hill.listing.ca/39-edgar-ave.N4876182.htm#1-h4
2020-10-17,l816142,246 Yorkland St,Yorkland St,Devonsleigh,Richmond Hill,$978800,4 baths,3 beds,https://richmond-hill.listing.ca/246-yorkland-st.N4875792.htm#1-h5
2020-10-17,l816120,142 Elmwood Ave,Elmwood Ave,Harding,Richmond Hill,$2599000,5 baths,4+2 beds,https://richmond-hill.listing.ca/142-elmwood-ave.N4875497.htm#1-h6
2020-10-17,l815951,8868 Yonge St 302E,Yonge St,South Richvale,Richmond Hill,$460000,1 baths,1 beds,https://richmond-hill.listing.ca/8868-yonge-st-302e.N4875511.htm#1-h7
2020-10-17,l815627,158 Pemberton Rd,Pemberton Rd,North Richvale,Richmond Hill,$2499900,7 baths,7 beds,https://richmond-hill.listing.ca/158-pemberton-rd.N4875125.htm#1-h8
2020-10-17,l815387,370 Red Maple Rd 21,Red Maple Rd,Langstaff,Richmond Hill,$729000,2 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-21.N4874779.htm#1-h9
2020-10-17,l814042,23 Oneida Cres 1001,Oneida Cres,Langstaff,Richmond Hill,$449000,1 baths,1 beds,https://richmond-hill.listing.ca/23-oneida-cres-1001.N4873109.htm#1-ha
2020-10-17,l813714,369 Crosby Ave,Crosby Ave,Crosby,Richmond Hill,$1199000,2 baths,3+2 beds,https://richmond-hill.listing.ca/369-crosby-ave.N4872890.htm#1-hb
2020-10-17,l813712,287 Fern Ave,Fern Ave,Langstaff,Richmond Hill,$2155000,5 baths,4+1 beds,https://richmond-hill.listing.ca/287-fern-ave.N4872878.htm#1-hc
2020-10-17,l813329,155 Ruggles Ave,Ruggles Ave,Harding,Richmond Hill,$2699000,7 baths,4+3 beds,https://richmond-hill.listing.ca/155-ruggles-ave.N4872507.htm#1-hd
2020-10-17,l811422,65 Chantilly Cres,Chantilly Cres,Westbrook,Richmond Hill,$1799999,5 baths,4+2 beds,https://richmond-hill.listing.ca/65-chantilly-cres.N4870180.htm#1-he
2020-10-17,l810977,8 Drynoch Ave,Drynoch Ave,Oak Ridges Lake Wilcox,Richmond Hill,$1758800,2 baths,3 beds,https://richmond-hill.listing.ca/8-drynoch-ave.N4869811.htm#1-hf
2020-10-17,l810393,130 Rumble Ave,Rumble Ave,Mill Pond,Richmond Hill,$815000,1 baths,2 beds,https://richmond-hill.listing.ca/130-rumble-ave.N4869108.htm#1-hg
2020-10-17,l810353,10 Maestro Ave,Maestro Ave,Jefferson,Richmond Hill,$1680000,4 baths,4 beds,https://richmond-hill.listing.ca/10-maestro-ave.N4868715.htm#1-hh
2020-10-17,l810339,116 Muirhead Cres,Muirhead Cres,Rural Richmond Hill,Richmond Hill,$1332000,2 baths,3+1 beds,https://richmond-hill.listing.ca/116-muirhead-cres.N4868628.htm#1-hi
2020-10-17,l810140,9471 Yonge St Lph05,Yonge St,Observatory,Richmond Hill,$569000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9471-yonge-st-lph05.N4868560.htm#1-hj
2020-10-17,l809870,8 Headford Ave,Headford Ave,Bayview Hill,Richmond Hill,$1700000,4 baths,4 beds,https://richmond-hill.listing.ca/8-headford-ave.N4868298.htm#1-hk
2020-10-17,l809488,24 Aubrey Ave,Aubrey Ave,Oak Ridges,Richmond Hill,$2499800,4 baths,3+1 beds,https://richmond-hill.listing.ca/24-aubrey-ave.N4867889.htm#1-hl
2020-10-17,l809449,21 Frontier Dr,Frontier Dr,South Richvale,Richmond Hill,$2438000,6 baths,4+2 beds,https://richmond-hill.listing.ca/21-frontier-dr.N4867474.htm#1-hm
2020-10-17,l809448,14 Gracedale Dr,Gracedale Dr,Westbrook,Richmond Hill,$2580000,5 baths,5 beds,https://richmond-hill.listing.ca/14-gracedale-dr.N4867454.htm#1-hn
2020-10-17,l808960,22 Limerick St,Limerick St,Oak Ridges Lake Wilcox,Richmond Hill,$1999900,5 baths,4+1 beds,https://richmond-hill.listing.ca/22-limerick-st.N4867012.htm#1-ho
2020-10-17,l808238,42 Pathlane Rd,Pathlane Rd,Langstaff,Richmond Hill,$2098800,5 baths,5+1 beds,https://richmond-hill.listing.ca/42-pathlane-rd.N4866399.htm#1-hp
2020-10-17,l807702,418 Paradelle Dr,Paradelle Dr,Oak Ridges,Richmond Hill,$1699900,5 baths,3+1 beds,https://richmond-hill.listing.ca/418-paradelle-dr.N4865478.htm#1-hq
2020-10-17,l807620,329 Paliser Cres,Paliser Cres,Harding,Richmond Hill,$2180000,6 baths,4+1 beds,https://richmond-hill.listing.ca/329-paliser-cres.N4865417.htm#1-hr
2020-10-17,l807589,16 Lorne Ave,Lorne Ave,Crosby,Richmond Hill,$4250000,5 baths,8 beds,https://richmond-hill.listing.ca/16-lorne-ave.N4865654.htm#1-hs
2020-10-17,l807565,30 Sandbanks Dr,Sandbanks Dr,Oak Ridges Lake Wilcox,Richmond Hill,$1799000,5 baths,4+1 beds,https://richmond-hill.listing.ca/30-sandbanks-dr.N4865603.htm#1-ht
2020-10-17,l807234,9471 Yonge St 626,Yonge St,Observatory,Richmond Hill,$480000,1 baths,1 beds,https://richmond-hill.listing.ca/9471-yonge-st-626.N4865373.htm#1-hu
2020-10-17,l807178,7 Bond Cres 325,Bond Cres,Oak Ridges,Richmond Hill,$745000,2 baths,1+1 beds,https://richmond-hill.listing.ca/7-bond-cres-325.N4865231.htm#1-hv
2020-10-17,l806690,146 Stephenson Cres,Stephenson Cres,Crosby,Richmond Hill,$968000,3 baths,3 beds,https://richmond-hill.listing.ca/146-stephenson-cres.N4864500.htm#1-hw
2020-10-17,l806686,93 Windrow St,Windrow St,Jefferson,Richmond Hill,$1050000,3 baths,4 beds,https://richmond-hill.listing.ca/93-windrow-st.N4864420.htm#1-hx
2020-10-17,l805939,20 Harding Blvd 609,Harding Blvd,North Richvale,Richmond Hill,$588990,2 baths,1+1 beds,https://richmond-hill.listing.ca/20-harding-blvd-609.N4863868.htm#1-hy
2020-10-17,l805847,11121 Yonge St 211,Yonge St,Devonsleigh,Richmond Hill,$479000,2 baths,2 beds,https://richmond-hill.listing.ca/11121-yonge-st-211.N4864054.htm#1-hz
2020-10-17,l804941,124 Weldrick Rd,Weldrick Rd,North Richvale,Richmond Hill,$1699999,3 baths,3+1 beds,https://richmond-hill.listing.ca/124-weldrick-rd.N4862510.htm#1-i0
2020-10-17,l804934,30 Luba Ave,Luba Ave,Devonsleigh,Richmond Hill,$1299900,4 baths,4+2 beds,https://richmond-hill.listing.ca/30-luba-ave.N4862442.htm#1-i1
2020-10-17,l804630,10101 Yonge St 302,Yonge St,Crosby,Richmond Hill,$949900,2 baths,2+1 beds,https://richmond-hill.listing.ca/10101-yonge-st-302.N4862286.htm#1-i2
2020-10-17,l804346,232 Bantry Ave,Bantry Ave,Langstaff,Richmond Hill,$1190000,4 baths,3 beds,https://richmond-hill.listing.ca/232-bantry-ave.N4861935.htm#1-i3
2020-10-17,l804333,79 Hunt Ave,Hunt Ave,Mill Pond,Richmond Hill,$1299000,2 baths,3 beds,https://richmond-hill.listing.ca/79-hunt-ave.N4861817.htm#1-i4
2020-10-17,l804315,18 Remington Dr,Remington Dr,Rouge Woods,Richmond Hill,$1548888,4 baths,4 beds,https://richmond-hill.listing.ca/18-remington-dr.N4861612.htm#1-i5
2020-10-17,l803380,75 King William Cres 911,King William Cres,Langstaff,Richmond Hill,$609000,2 baths,2 beds,https://richmond-hill.listing.ca/75-king-william-cres-911.N4860970.htm#1-i6
2020-10-17,l803099,78 Portage Ave,Portage Ave,Oak Ridges,Richmond Hill,$1199000,0 baths,0 beds,https://richmond-hill.listing.ca/78-portage-ave.N4860177.htm#1-i7
2020-10-17,l802728,57 Meadowsweet Lane,Meadowsweet Lane,Oak Ridges,Richmond Hill,$1488800,3 baths,4+1 beds,https://richmond-hill.listing.ca/57-meadowsweet-lane.N4859908.htm#1-i8
2020-10-17,l802493,9090 Yonge St 505,Yonge St,South Richvale,Richmond Hill,$665000,2 baths,2+1 beds,https://richmond-hill.listing.ca/9090-yonge-st-505.N4859518.htm#1-i9
2020-10-17,l802289,38 Tomlin Cres,Tomlin Cres,North Richvale,Richmond Hill,$1608000,4 baths,4+2 beds,https://richmond-hill.listing.ca/38-tomlin-cres.N4859004.htm#1-ia
2020-10-17,l801649,47 Harding Blvd,Harding Blvd,Harding,Richmond Hill,$2399000,6 baths,4+1 beds,https://richmond-hill.listing.ca/47-harding-blvd.N4858551.htm#1-ib
2020-10-17,l801136,55 Glenarden Cres,Glenarden Cres,Bayview Hill,Richmond Hill,$2588000,5 baths,5+2 beds,https://richmond-hill.listing.ca/55-glenarden-cres.N4857507.htm#1-ic
2020-10-17,l800623,52 Sunset Beach Rd,Sunset Beach Rd,Oak Ridges Lake Wilcox,Richmond Hill,$2090000,3 baths,3+2 beds,https://richmond-hill.listing.ca/52-sunset-beach-rd.N4857264.htm#1-id
2020-10-17,l800618,73 Coons Rd,Coons Rd,Oak Ridges,Richmond Hill,$1788000,5 baths,4+2 beds,https://richmond-hill.listing.ca/73-coons-rd.N4857230.htm#1-ie
2020-10-17,l800398,185 Oneida Cres 512,Oneida Cres,Langstaff,Richmond Hill,$545000,2 baths,2 beds,https://richmond-hill.listing.ca/185-oneida-cres-512.N4856986.htm#1-if
2020-10-17,l800036,191 Lakeland Cres,Lakeland Cres,Oak Ridges Lake Wilcox,Richmond Hill,$2380000,2 baths,2 beds,https://richmond-hill.listing.ca/191-lakeland-cres.N4856731.htm#1-ig
2020-10-17,l798721,9 Chalmers Rd 214,Chalmers Rd,Doncrest,Richmond Hill,$599900,2 baths,2+1 beds,https://richmond-hill.listing.ca/9-chalmers-rd-214.N4855093.htm#1-ih
2020-10-17,l798124,7 Bond Cres 311,Bond Cres,Oak Ridges,Richmond Hill,$874000,2 baths,2 beds,https://richmond-hill.listing.ca/7-bond-cres-311.N4854416.htm#1-ii
2020-10-17,l798042,34 Avenue Rd,Avenue Rd,South Richvale,Richmond Hill,$1880000,2 baths,3+1 beds,https://richmond-hill.listing.ca/34-avenue-rd.N4854281.htm#1-ij
2020-10-17,l797724,33 Weldrick Rd 909,Weldrick Rd,Observatory,Richmond Hill,$595888,2 baths,2+1 beds,https://richmond-hill.listing.ca/33-weldrick-rd-909.N4853918.htm#1-ik
2020-10-17,l797256,73 Ridgewood Dr,Ridgewood Dr,Rural Richmond Hill,Richmond Hill,$3988000,5 baths,4+2 beds,https://richmond-hill.listing.ca/73-ridgewood-dr.N4853452.htm#1-il
2020-10-17,l796646,38 Muirhead Cres,Muirhead Cres,Jefferson,Richmond Hill,$1395000,1 baths,2+1 beds,https://richmond-hill.listing.ca/38-muirhead-cres.N4852147.htm#1-im
2020-10-17,l796631,105 Baker Ave,Baker Ave,Crosby,Richmond Hill,$1299000,3 baths,3+1 beds,https://richmond-hill.listing.ca/105-baker-ave.N4851973.htm#1-in
2020-10-17,l796224,285 Lennox Ave,Lennox Ave,Harding,Richmond Hill,$1449000,3 baths,3+3 beds,https://richmond-hill.listing.ca/285-lennox-ave.N4851316.htm#1-io
2020-10-17,l796218,14 Bridgeford St,Bridgeford St,Mill Pond,Richmond Hill,$1750000,3 baths,4 beds,https://richmond-hill.listing.ca/14-bridgeford-st.N4851230.htm#1-ip
2020-10-17,l795958,105 Lawrence Ave,Lawrence Ave,Crosby,Richmond Hill,$1099000,2 baths,3+1 beds,https://richmond-hill.listing.ca/105-lawrence-ave.N4850686.htm#1-iq
2020-10-17,l794964,370 Red Maple Rd 33,Red Maple Rd,Langstaff,Richmond Hill,$749000,2 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-33.N4850916.htm#1-ir
2020-10-17,l794431,27 Berringer St,Berringer St,Langstaff,Richmond Hill,$1390000,4 baths,3 beds,https://richmond-hill.listing.ca/27-berringer-st.N4850031.htm#1-is
2020-10-17,l794419,173 Richmond St,Richmond St,Mill Pond,Richmond Hill,$1380000,2 baths,2+1 beds,https://richmond-hill.listing.ca/173-richmond-st.N4849876.htm#1-it
2020-10-17,l793960,9201 Yonge St 1407,Yonge St,Langstaff,Richmond Hill,$585000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9201-yonge-st-1407.N4849636.htm#1-iu
2020-10-17,l793293,9 Northern Heights Dr 1015,Northern Heights Dr,Langstaff,Richmond Hill,$511800,1 baths,1+1 beds,https://richmond-hill.listing.ca/9-northern-heights-dr-1015.N4848600.htm#1-iv
2020-10-17,l793232,56 Sylvan Cres,Sylvan Cres,Oak Ridges Lake Wilcox,Richmond Hill,$950000,2 baths,2 beds,https://richmond-hill.listing.ca/56-sylvan-cres.N4848547.htm#1-iw
2020-10-17,l793229,42 Brimwood Cres,Brimwood Cres,Bayview Hill,Richmond Hill,$2498000,6 baths,5+1 beds,https://richmond-hill.listing.ca/42-brimwood-cres.N4848532.htm#1-ix
2020-10-17,l791696,55 Westwood Lane,Westwood Lane,South Richvale,Richmond Hill,$4999000,6 baths,4+1 beds,https://richmond-hill.listing.ca/55-westwood-lane.N4846740.htm#1-iy
2020-10-17,l791674,4 Willowbank Ave,Willowbank Ave,Oak Ridges,Richmond Hill,$2988000,2 baths,5 beds,https://richmond-hill.listing.ca/4-willowbank-ave.N4846483.htm#1-iz
2020-10-17,l791659,11 Lund St,Lund St,North Richvale,Richmond Hill,$1299000,4 baths,4 beds,https://richmond-hill.listing.ca/11-lund-st.N4846205.htm#1-j0
2020-10-17,l790860,29 Northern Heights Dr 709,Northern Heights Dr,Langstaff,Richmond Hill,$565000,2 baths,2 beds,https://richmond-hill.listing.ca/29-northern-heights-dr-709.N4845594.htm#1-j1
2020-10-17,l789660,147 Battaglini Ave,Battaglini Ave,Mill Pond,Richmond Hill,$1288000,0 baths,0 beds,https://richmond-hill.listing.ca/147-battaglini-ave.N4844223.htm#1-j2
2020-10-17,l789604,12 Leach Gate,Leach Gate,Bayview Hill,Richmond Hill,$5900000,8 baths,5+1 beds,https://richmond-hill.listing.ca/12-leach-gate.N4844171.htm#1-j3
2020-10-17,l789381,9199 Yonge St Se 611,Yonge St,Langstaff,Richmond Hill,$589900,1 baths,1+1 beds,https://richmond-hill.listing.ca/9199-yonge-st-se-611.N4844169.htm#1-j4
2020-10-17,l787751,370 Red Maple Rd 53,Red Maple Rd,Langstaff,Richmond Hill,$959000,3 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-53.N4842250.htm#1-j5
2020-10-17,l787351,107 Springhead Gdns,Springhead Gdns,North Richvale,Richmond Hill,$995000,2 baths,3+1 beds,https://richmond-hill.listing.ca/107-springhead-gdns.N4841427.htm#1-j6
2020-10-17,l786991,19 Alessia Crt,Alessia Crt,Bayview Hill,Richmond Hill,$4880000,7 baths,4+2 beds,https://richmond-hill.listing.ca/19-alessia-crt.N4840646.htm#1-j7
2020-10-17,l785730,6 Birch Ave,Birch Ave,South Richvale,Richmond Hill,$3495000,6 baths,4+2 beds,https://richmond-hill.listing.ca/6-birch-ave.N4839584.htm#1-j8
2020-10-17,l784692,719 Sunset Beach Rd,Sunset Beach Rd,Oak Ridges Lake Wilcox,Richmond Hill,$4985000,7 baths,5+1 beds,https://richmond-hill.listing.ca/719-sunset-beach-rd.N4838235.htm#1-j9
2020-10-17,l782618,37 Pathlane Rd,Pathlane Rd,Langstaff,Richmond Hill,$2150000,5 baths,5 beds,https://richmond-hill.listing.ca/37-pathlane-rd.N4835804.htm#1-ja
2020-10-17,l782548,1343 Stouffville Rd,Stouffville Rd,Rural Richmond Hill,Richmond Hill,$1999999,5 baths,9+3 beds,https://richmond-hill.listing.ca/1343-stouffville-rd.N4835610.htm#1-jb
2020-10-17,l782483,11121 Yonge St 714,Yonge St,Devonsleigh,Richmond Hill,$659900,3 baths,3 beds,https://richmond-hill.listing.ca/11121-yonge-st-714.N4835654.htm#1-jc
